svetlanag,0.12435117500927902,0.16507621022716265,0.07347679915221716,-16.056,0.03686300662957881,175.161,0.04114771474459178,0.8486702584394975,0.7765972800419206
svetlanag,0.1890811602423436,0.12466731962844131,0.20698812485394272,-16.661,0.04126410452271223,71.283,0.03921674227083697,0.9138054202366845,0.8987401289298216
svetlanag,0.20777040137212016,0.7491563458904796,0.07605927712567648,-11.256,0.05468019061407581,89.087,0.13524903952230047,0.7734056132569073,0.011232383323186997
svetlanag,0.20777040137212016,0.7491563458904796,0.07605927712567648,-11.256,0.05468019061407581,89.087,0.13524903952230047,0.7734056132569073,0.011232383323186997
svetlanag,0.21097001338906277,0.42288439989186916,0.14632675545761692,-14.806,0.029735526629782905,94.84,0.22455640425761256,3.61397339189266e-05,0.08488652558232801
svetlanag,0.23379731393713019,0.7401221335312231,0.3733918917120293,-5.191,0.04548679547043227,166.794,0.2700679992941539,0.0010681120636950817,0.013240730605096292
svetlanag,0.2403227180335007,0.10467784759087165,0.14108301939788206,-12.698,0.03532292054428959,78.504,0.08017205050501597,0.9006759596436671,0.8267236537809518
svetlanag,0.3205603512320447,0.6973380902891989,0.0720752693945374,-6.266,0.057024380140579645,146.161,0.25125407174546033,0.00015532170747592015,0.405382035799334
svetlanag,0.3212037951210784,0.2859582342560392,0.08297120909487328,-10.482,0.03342631525607781,150.99,0.058951839435841646,0.0009692320394022275,0.9190756168181505
svetlanag,0.3642170019065026,0.23324793007946423,0.11196500633181837,-13.026,0.033508469983970335,107.146,0.07920255026077377,0.14996423929913436,0.9603421774899535
svetlanag,0.36934860237637723,0.3438771467485933,0.0687107423528621,-11.251,0.029179370965812523,96.084,0.03792725948346599,0.6887302851404142,0.33759310055208375
svetlanag,0.36958185341393973,0.43077958907500014,0.10586575792695284,-8.774,0.032847212678798365,189.712,0.1476455978426085,0.002855706815250414,0.8473910229369367
svetlanag,0.37774220231301886,0.13138031518186863,0.1199208371224724,-17.428,0.04754642094738276,116.0,0.0333752540024547,0.9186361233924184,0.9266815266830688
svetlanag,0.46740294514041336,0.7735463062019503,0.10799558486318012,-6.569,0.048539893360204645,135.006,0.0897385797902759,0.28911362607545255,0.061630498010293036
svetlanag,0.47063000081459355,0.4990115286330925,0.14039328898162765,-9.432,0.030309898296197568,96.435,0.3479401801975428,6.154917916498763e-07,0.6214431380861085
svetlanag,0.4796688147256702,0.6353985161030269,0.12080129576493241,-5.471,0.04282362100558096,144.928,0.19310785061417005,0.012962667106409835,0.022945862239712213
svetlanag,0.4812879883755796,0.49488718468625775,0.10284678286926201,-7.659,0.03324000469350852,124.076,0.29107787810521196,3.779409294884915e-05,0.667685518705368
svetlanag,0.4897781571392541,0.1928650492563639,0.11308807109114788,-9.544,0.042067079993414136,89.154,0.1856815625948571,9.742809158684698e-06,0.862366241250445
svetlanag,0.49052493018436516,0.5699875055095616,0.3582834162178282,-11.528,0.08910928741685298,110.91,0.15424209078674256,0.14690721291859535,0.26598738084872936
svetlanag,0.49154910413777025,0.7152336742191369,0.2324421068189256,-7.901,0.047810874497243305,135.039,0.16429412796672796,0.00015072572725510742,0.2170727003852879
svetlanag,0.5075932639951206,0.762066784072045,0.10248579412252386,-3.895,0.028839856576537204,128.078,0.22187099393685428,0.0015436436385766249,0.0010770049032471838
svetlanag,0.5170866638848837,0.20595147704804864,0.11758755858486172,-12.233,0.0420743022594704,80.401,0.4864529436473949,1.2262381511225155e-07,0.9241252379190273
svetlanag,0.531596616811878,0.3436485065918196,0.11526476640712101,-13.057,0.03495733922005695,91.834,0.11867095591168075,0.00047259406494852893,0.005631445411598142
svetlanag,0.531596616811878,0.3436485065918196,0.11526476640712101,-13.057,0.03495733922005695,91.834,0.11867095591168075,0.00047259406494852893,0.005631445411598142
svetlanag,0.5382094284979849,0.8402654315656607,0.11636469249923544,-5.804,0.04151665692683776,129.085,0.3191589276174583,0.07719631314081836,0.1392768316375939
svetlanag,0.5430160070517475,0.4354335213544128,0.19348946014407736,-13.65,0.026563283731554477,103.922,0.3839570435923099,0.9506363545485559,0.9634685507463329
svetlanag,0.5659032945664646,0.682181895360474,0.08801298714608871,-8.529,0.024548656012067016,103.854,0.2442149944763165,0.1441724716351697,0.3287267457862832
svetlanag,0.5767768709246391,0.5361247184347218,0.1439324651434263,-7.267,0.04745647455935065,153.918,0.4154710788926683,5.316347971670697e-05,0.06653647773732554
svetlanag,0.5915724358548524,0.4161565777971606,0.11229850662344604,-9.794,0.02462327417163518,96.002,0.39404736746145125,0.0005859621057440856,0.8824452486081886
svetlanag,0.5935147309658422,0.7835215486998625,0.07037304091806629,-5.237,0.05750275477204814,88.11,0.8135415532323199,2.8738086119158763e-09,0.07524230097444012
svetlanag,0.6038528063780098,0.31452052301570055,0.10082127006209808,-9.042,0.02468589419742534,96.025,0.10161257596273666,0.7319874536572141,0.43584734630652183
svetlanag,0.6059404621747836,0.1725143744531357,0.10402307814264841,-12.581,0.032054527359005325,82.012,0.03889253941781517,0.0024515548333848883,0.4418731690256791
svetlanag,0.6151930430045648,0.584226370930169,0.12437975956556525,-9.794,0.033751012703552685,160.0,0.6735132647310368,0.8579374548226548,0.2615446338187666
svetlanag,0.6176559566667775,0.368556638478028,0.12091281039275929,-10.195,0.028775064636870518,128.016,0.07593089830001554,0.04082231992372379,0.0904881937743905
svetlanag,0.6255913934879714,0.4091197686986861,0.26538433188930755,-8.106,0.026783940112997395,107.27,0.2838143305023471,0.08030771598695233,0.12402638201301805
svetlanag,0.6437584676022483,0.8123685671089882,0.0876707690040048,-6.208,0.047020190654108895,133.985,0.5530701377998649,0.7577265716856612,0.06252475016590894
svetlanag,0.6642805639452479,0.30705756784299115,0.10662141602780634,-10.14,0.032506841133904896,128.029,0.19053635027763044,0.4581108050253172,0.8689476189904387
svetlanag,0.6697872198574903,0.554476368388581,0.1037169609153188,-6.573,0.03637229900137162,120.0,0.07499031037745427,0.05090718583919366,0.06875518836246279
svetlanag,0.6761942165739978,0.19969960581114757,0.144037694844714,-17.735,0.028186987220162052,104.016,0.174459997027792,0.028948862764935548,0.8264978976000762
svetlanag,0.6776080769957707,0.19349337675680273,0.09935107604425386,-13.849,0.038727831431924487,61.33,0.10490157678044067,0.02239338447123364,0.19026814260255703
svetlanag,0.6829068668586077,0.45651343597907257,0.12564715494839956,-12.754,0.03100850295249724,120.093,0.27123104576902596,0.08137970682898532,0.8949835731007
svetlanag,0.6932605316242811,0.30421650998411454,0.08310566258491077,-9.924,0.027504636011093264,114.043,0.06757594675843727,0.0001580990410274617,0.16842185936880733
svetlanag,0.6985590418077029,0.46290467559010406,0.0729662999663949,-7.212,0.04322164530117467,139.952,0.35417820953689705,0.003056655975152031,0.35400429390850635
svetlanag,0.7101151715101399,0.18829119179153359,0.12755621297357397,-18.477,0.03686779907376364,77.994,0.5467729145653135,0.3660318293437948,0.8985883086515575
svetlanag,0.7141247892520756,0.677194396147148,0.08705571049215825,-10.448,0.0423236412249004,120.984,0.4419643980178434,0.862638936415101,0.037207022857850096
svetlanag,0.7295691651188584,0.38875957125407795,0.1484588258772802,-10.892,0.03745318192023378,139.928,0.35257682922253575,0.0021901625729404996,0.7343137718638602
svetlanag,0.7364353543897428,0.5060791727842017,0.07875103734274493,-9.127,0.03299956424680128,127.028,0.4068556194186338,0.1609539175864555,0.18465206203567824
svetlanag,0.7561665393752648,0.7065338609448086,0.14202556568790733,-12.46,0.03849192947418961,116.0,0.17813336675585628,0.8543515586055332,0.15818441127872837
svetlanag,0.7869037777673746,0.19740801550930648,0.12180430721038019,-12.985,0.04128718913389351,74.789,0.51056064710478,0.06053722253690709,0.40176256157336565
